@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 1\nSize of the tree: 1\n','Number of rules: 50\n','Number of rules: 52\n','Number of rules: 49\n','Number of rules: 59\n','Number of rules: 61\n','Number of rules: 58\n','Number of rules: 47\n','Number of rules: 56\n','Number of rules: 64\n','Number of rules: 55\n','Number of rules: 48\n','Number of rules: 57\n','Number of rules: 63\n','Number of rules: 46\n','Number of rules: 68\n','Number of rules: 54\n','Number of rules: 65\n','Number of rules: 60\n','Number of rules: 51\n','Number of rules: 53\n','Number of rules: 44\n','Number of rules: 62\n','Number of rules: 13\n','Number of rules: 11\n','Number of rules: 8\n','Number of rules: 15\n','Number of rules: 12\n','Number of rules: 9\n','Number of rules: 5\n','Number of rules: 7\n','Number of rules: 10\n','Number of rules: 17\n','Number of rules: 16\n','Number of rules: 19\n','Number of rules: 14\n','Number of rules: 4\n','Number of rules: 6\n','Number of rules: 22\n','Number of rules: 18\n','Number of rules: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,466,51,51,0,0,100,0,0,1,0.001321,0.001511,61.833865,70.737509,0.157385,0.097297,0.060088,0.003086,0.001908,0.001178,0.060088,0.001178,38.178748,?,0,0,0,1,51,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.002,0,0,0,0,77741,75740,10585,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,466,51,51,0,0,100,0,0,1,0.001262,0.001439,59.078257,67.361161,0.157385,0.092957,0.064428,0.003086,0.001823,0.001263,0.064428,0.001263,40.936395,?,0,0,0,1,51,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77757,75740,10585,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001197,0.001381,55.91776,64.476432,0.160815,0.089899,0.070916,0.003093,0.001729,0.001364,0.070916,0.001364,44.097613,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77592,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001294,0.001434,60.437768,66.968214,0.160815,0.097166,0.063649,0.003093,0.001869,0.001224,0.063649,0.001224,39.57894,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77584,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001298,0.001483,60.617543,69.242164,0.160815,0.09746,0.063355,0.003093,0.001874,0.001218,0.063355,0.001218,39.396037,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.002,0,0,0,0,77600,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001219,0.001428,56.914585,66.694017,0.160815,0.091506,0.069309,0.003093,0.00176,0.001333,0.069309,0.001333,43.098738,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77608,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001171,0.001341,54.681595,62.647331,0.160815,0.08791,0.072905,0.003093,0.001691,0.001402,0.072905,0.001402,45.334946,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77584,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001203,0.001406,56.16169,65.667427,0.160815,0.090294,0.070521,0.003093,0.001736,0.001356,0.070521,0.001356,43.852282,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0.015625,0,15.625,77584,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001174,0.001368,54.812774,63.888461,0.160815,0.088123,0.072692,0.003093,0.001695,0.001398,0.072692,0.001398,45.202223,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77592,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,466,51,51,0,0,100,0,0,1,0.001321,0.001498,61.80495,70.093083,0.157385,0.09725,0.060135,0.003086,0.001907,0.001179,0.060135,0.001179,38.208603,?,0,0,0,1,51,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.002,0,0,0,0,77749,75740,10585,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,466,51,51,0,0,100,0,0,1,0.001231,0.001414,57.612933,66.159619,0.157385,0.090651,0.066734,0.003086,0.001777,0.001309,0.066734,0.001309,42.401868,?,0,0,0,1,51,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0.001,0.001,0,0,0,0,77741,75740,10585,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,466,51,51,0,0,100,0,0,1,0.001158,0.001359,54.209272,63.5888,0.157385,0.085294,0.072091,0.003086,0.001672,0.001414,0.072091,0.001414,45.805456,?,0,0,0,1,51,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77741,75740,10585,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001346,0.001529,62.855348,71.412155,0.160815,0.10106,0.059755,0.003093,0.001943,0.001149,0.059755,0.001149,37.157359,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.002,0,0,0,0,77584,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001235,0.001425,57.688102,66.525802,0.160815,0.092748,0.068067,0.003093,0.001784,0.001309,0.068067,0.001309,42.326291,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77600,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001168,0.001336,54.538066,62.401245,0.160815,0.087678,0.073136,0.003093,0.001686,0.001406,0.073136,0.001406,45.47865,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77584,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001209,0.001377,56.475064,64.316121,0.160815,0.090794,0.070021,0.003093,0.001746,0.001347,0.070021,0.001347,43.541127,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77584,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001334,0.001524,62.309558,71.179171,0.160815,0.100183,0.060632,0.003093,0.001927,0.001166,0.060632,0.001166,37.70292,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77608,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001237,0.00143,57.770127,66.789892,0.160815,0.09288,0.067935,0.003093,0.001786,0.001306,0.067935,0.001306,42.243977,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77600,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001276,0.001462,59.607036,68.270699,0.160815,0.095835,0.06498,0.003093,0.001843,0.00125,0.06498,0.00125,40.406893,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.002,0,0,0,0,77584,75583,10742,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,466,51,51,0,0,100,0,0,1,0.001155,0.001358,54.061787,63.550966,0.157385,0.085062,0.072323,0.003086,0.001668,0.001418,0.072323,0.001418,45.952834,?,0,0,0,1,51,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77765,75740,10585,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,466,51,51,0,0,100,0,0,1,0.001165,0.001338,54.509976,62.609791,0.157385,0.085765,0.07162,0.003086,0.001682,0.001404,0.07162,0.001404,45.506395,?,0,0,0,1,51,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0.015625,0,15.625,77749,75740,10585,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,466,51,51,0,0,100,0,0,1,0.001178,0.001355,55.112726,63.425663,0.157385,0.086714,0.070671,0.003086,0.0017,0.001386,0.070671,0.001386,44.90319,?,0,0,0,1,51,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77741,75740,10585,100,50,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R1-6,23-24-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1',5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210304.1148,465,52,52,0,0,100,0,0,1,0.001359,0.001515,63.48712,70.748184,0.160815,0.102074,0.058741,0.003093,0.001963,0.00113,0.058741,0.00113,36.527277,?,0,0,0,1,52,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0.001,0,0,0,0,77592,75583,10742,100,50,?,?,?,?
